Kind,Name,MaxNesting,SumCyclomatic,AvgCyclomatic,MaxCyclomatic
Public Method,"org.apache.commons.exec.Watchdog.stop",0,1,,
Package,"org.apache.commons.exec.environment",1,28,1,5
Public Class,"org.apache.commons.exec.environment.DefaultProcessingEnvironment",1,8,1,2
Private Method,"org.apache.commons.exec.environment.DefaultProcessingEnvironment.createEnvironmentMap",0,2,,
Anonymous Class,"org.apache.commons.exec.environment.DefaultProcessingEnvironment.createEnvironmentMap.(Anon_1)",0,1,1,1
Public Method,"org.apache.commons.exec.environment.DefaultProcessingEnvironment.createEnvironmentMap.(Anon_1).compare",0,1,,
Protected Method,"org.apache.commons.exec.environment.DefaultProcessingEnvironment.createProcEnvironment",1,2,,
Protected Method,"org.apache.commons.exec.environment.DefaultProcessingEnvironment.getProcEnvCommand",0,1,,
Public Method,"org.apache.commons.exec.environment.DefaultProcessingEnvironment.getProcEnvironment",1,2,,
Protected Method,"org.apache.commons.exec.environment.DefaultProcessingEnvironment.runProcEnvCommand",0,1,,
Public Class,"org.apache.commons.exec.environment.EnvironmentUtils",1,10,2,5
Private Constructor,"org.apache.commons.exec.environment.EnvironmentUtils.EnvironmentUtils",0,1,,
Public Static Method,"org.apache.commons.exec.environment.EnvironmentUtils.addVariableToEnvironment",0,1,,
Public Static Method,"org.apache.commons.exec.environment.EnvironmentUtils.getProcEnvironment",0,1,,
Private Static Method,"org.apache.commons.exec.environment.EnvironmentUtils.parseEnvironmentVariable",1,2,,
Public Static Method,"org.apache.commons.exec.environment.EnvironmentUtils.toStrings",1,5,,
Public Class,"org.apache.commons.exec.environment.EnvironmentUtilsTest",1,9,1,3
Public Method,"org.apache.commons.exec.environment.EnvironmentUtilsTest.testCaseInsensitiveVariableLookup",0,1,,
Public Method,"org.apache.commons.exec.environment.EnvironmentUtilsTest.testGetProcEnvironment",1,2,,
Public Method,"org.apache.commons.exec.environment.EnvironmentUtilsTest.testGetProcEnvironmentCaseInsensitiveLookup",1,3,,
Public Method,"org.apache.commons.exec.environment.EnvironmentUtilsTest.testToStringWithNullKey",0,1,,
Public Method,"org.apache.commons.exec.environment.EnvironmentUtilsTest.testToStringWithNullValue",0,1,,
Public Method,"org.apache.commons.exec.environment.EnvironmentUtilsTest.testToStrings",0,1,,
Public Class,"org.apache.commons.exec.environment.OpenVmsProcessingEnvironment",0,0,0,0
Package,"org.apache.commons.exec.issues",3,50,1,6
Public Class,"org.apache.commons.exec.issues.Exec33Test",0,1,1,1
Public Method,"org.apache.commons.exec.issues.Exec33Test.testExec33",0,1,,
Public Class,"org.apache.commons.exec.issues.Exec34Test",0,2,1,1
Public Method,"org.apache.commons.exec.issues.Exec34Test.testExec34_1",0,1,,
Public Method,"org.apache.commons.exec.issues.Exec34Test.testExec34_2",0,1,,
Public Class,"org.apache.commons.exec.issues.Exec36Test",1,11,1,4
Public Method,"org.apache.commons.exec.issues.Exec36Test._testExec36_4",0,1,,
Public Method,"org.apache.commons.exec.issues.Exec36Test._testExec36_5",0,1,,
Public Method,"org.apache.commons.exec.issues.Exec36Test._testExec36_6",0,1,,
Public Method,"org.apache.commons.exec.issues.Exec36Test.setUp",0,1,,
Public Method,"org.apache.commons.exec.issues.Exec36Test.tearDown",0,1,,
Public Method,"org.apache.commons.exec.issues.Exec36Test.testExec36_1",1,2,,
Public Method,"org.apache.commons.exec.issues.Exec36Test.testExec36_2",1,4,,
Public Class,"org.apache.commons.exec.issues.Exec41Test",1,9,4,6
Public Method,"org.apache.commons.exec.issues.Exec41Test.testExec41WithStreams",1,6,,
Public Method,"org.apache.commons.exec.issues.Exec41Test.testExec41WithoutStreams",1,3,,
Public Class,"org.apache.commons.exec.issues.Exec44Test",0,1,1,1
Public Method,"org.apache.commons.exec.issues.Exec44Test.testExec44",0,1,,
Public Class,"org.apache.commons.exec.issues.Exec49Test",2,6,3,3
Public Method,"org.apache.commons.exec.issues.Exec49Test.testExec49_1",2,3,,
Public Method,"org.apache.commons.exec.issues.Exec49Test.testExec49_2",2,3,,
Public Class,"org.apache.commons.exec.issues.Exec57Test",1,3,1,2
Public Method,"org.apache.commons.exec.issues.Exec57Test.testExecutionOfBackgroundProcess",0,1,,
Public Method,"org.apache.commons.exec.issues.Exec57Test.testExecutionOfDetachedProcess",1,2,,
Public Class,"org.apache.commons.exec.issues.Exec60Test",3,4,4,4
Public Method,"org.apache.commons.exec.issues.Exec60Test.testExec_60",3,4,,
Public Class,"org.apache.commons.exec.issues.Exec62Test",1,6,1,2
Private Method,"org.apache.commons.exec.issues.Exec62Test.execute",1,2,,
Public Method,"org.apache.commons.exec.issues.Exec62Test.setUp",0,1,,
Public Method,"org.apache.commons.exec.issues.Exec62Test.tearDown",0,1,,
Public Method,"org.apache.commons.exec.issues.Exec62Test.testMe",1,2,,
Public Class,"org.apache.commons.exec.issues.Exec65Test",1,7,1,2
Public Method,"org.apache.commons.exec.issues.Exec65Test.testExec65WitSleepUsingSleepCommandDirectly",1,2,,
Public Method,"org.apache.commons.exec.issues.Exec65Test.testExec65WithSleepUsingShellScript",1,2,,
Public Method,"org.apache.commons.exec.issues.Exec65Test.testExec65WithSleepUsingShellScriptAndJDKOnly",0,1,,
Public Method,"org.apache.commons.exec.issues.Exec65Test.testExec65WithSudoUsingShellScript",1,2,,
Package,"org.apache.commons.exec.launcher",6,27,1,9
Public Interface,"org.apache.commons.exec.launcher.CommandLauncher",0,0,0,0
Abstract Method,"org.apache.commons.exec.launcher.CommandLauncher.exec",0,0,,
Abstract Method,"org.apache.commons.exec.launcher.CommandLauncher.exec",0,0,,
Abstract Method,"org.apache.commons.exec.launcher.CommandLauncher.isFailure",0,0,,
Public Class,"org.apache.commons.exec.launcher.CommandLauncherFactory",1,3,1,2
Private Constructor,"org.apache.commons.exec.launcher.CommandLauncherFactory.CommandLauncherFactory",0,1,,
Public Static Method,"org.apache.commons.exec.launcher.CommandLauncherFactory.createVMLauncher",1,2,,
Public Abstract Class,"org.apache.commons.exec.launcher.CommandLauncherImpl",0,2,1,1
Public Method,"org.apache.commons.exec.launcher.CommandLauncherImpl.exec",0,1,,
Public Abstract Method,"org.apache.commons.exec.launcher.CommandLauncherImpl.exec",0,0,,
Public Method,"org.apache.commons.exec.launcher.CommandLauncherImpl.isFailure",0,1,,
Public Abstract Class,"org.apache.commons.exec.launcher.CommandLauncherProxy",0,2,1,1
Public Constructor,"org.apache.commons.exec.launcher.CommandLauncherProxy.CommandLauncherProxy",0,1,,
Public Method,"org.apache.commons.exec.launcher.CommandLauncherProxy.exec",0,1,,
Public Class,"org.apache.commons.exec.launcher.Java13CommandLauncher",0,2,1,1
Public Constructor,"org.apache.commons.exec.launcher.Java13CommandLauncher.Java13CommandLauncher",0,1,,
Public Method,"org.apache.commons.exec.launcher.Java13CommandLauncher.exec",0,1,,
Public Class,"org.apache.commons.exec.launcher.OS2CommandLauncher",1,3,1,2
Public Constructor,"org.apache.commons.exec.launcher.OS2CommandLauncher.OS2CommandLauncher",0,1,,
Public Method,"org.apache.commons.exec.launcher.OS2CommandLauncher.exec",1,2,,
Public Class,"org.apache.commons.exec.launcher.VmsCommandLauncher",6,12,3,9
Private Method,"org.apache.commons.exec.launcher.VmsCommandLauncher.createCommandFile",6,9,,
Public Method,"org.apache.commons.exec.launcher.VmsCommandLauncher.exec",0,1,,
Public Method,"org.apache.commons.exec.launcher.VmsCommandLauncher.exec",0,1,,
Public Method,"org.apache.commons.exec.launcher.VmsCommandLauncher.isFailure",0,1,,
Public Class,"org.apache.commons.exec.launcher.WinNTCommandLauncher",1,3,1,2
Public Constructor,"org.apache.commons.exec.launcher.WinNTCommandLauncher.WinNTCommandLauncher",0,1,,
Public Method,"org.apache.commons.exec.launcher.WinNTCommandLauncher.exec",1,2,,
Package,"org.apache.commons.exec.util",6,49,2,14
Public Class,"org.apache.commons.exec.util.DebugUtils",2,6,2,4
Public Static Method,"org.apache.commons.exec.util.DebugUtils.handleException",2,4,,
Public Static Method,"org.apache.commons.exec.util.DebugUtils.isDebugEnabled",0,1,,
Public Static Method,"org.apache.commons.exec.util.DebugUtils.isLenientEnabled",0,1,,
Public Class,"org.apache.commons.exec.util.MapUtilTest",0,3,1,1
Public Method,"org.apache.commons.exec.util.MapUtilTest.testCopyMap",0,1,,
Public Method,"org.apache.commons.exec.util.MapUtilTest.testMergeMap",0,1,,
Public Method,"org.apache.commons.exec.util.MapUtilTest.testPrefixMap",0,1,,
Public Class,"org.apache.commons.exec.util.MapUtils",1,8,2,3
Public Static Generic Method,"org.apache.commons.exec.util.MapUtils.copy",0,2,,
TypeVariable,"org.apache.commons.exec.util.MapUtils.copy.K",0,0,0,0
TypeVariable,"org.apache.commons.exec.util.MapUtils.copy.V",0,0,0,0
Public Static Generic Method,"org.apache.commons.exec.util.MapUtils.merge",1,3,,
TypeVariable,"org.apache.commons.exec.util.MapUtils.merge.K",0,0,0,0
TypeVariable,"org.apache.commons.exec.util.MapUtils.merge.V",0,0,0,0
Public Static Generic Method,"org.apache.commons.exec.util.MapUtils.prefix",1,3,,
TypeVariable,"org.apache.commons.exec.util.MapUtils.prefix.K",0,0,0,0
TypeVariable,"org.apache.commons.exec.util.MapUtils.prefix.V",0,0,0,0
Public Class,"org.apache.commons.exec.util.StringUtilTest",1,5,1,2
Public Method,"org.apache.commons.exec.util.StringUtilTest.testDefaultStringSubstitution",0,1,,
Public Method,"org.apache.commons.exec.util.StringUtilTest.testErroneousTemplate",0,1,,
Public Method,"org.apache.commons.exec.util.StringUtilTest.testIncompleteSubstitution",1,2,,
Public Method,"org.apache.commons.exec.util.StringUtilTest.testNoStringSubstitution",0,1,,
Public Class,"org.apache.commons.exec.util.StringUtils",6,27,4,14
Public Static Method,"org.apache.commons.exec.util.StringUtils.fixFileSeparatorChar",0,1,,
Public Static Method,"org.apache.commons.exec.util.StringUtils.isQuoted",0,1,,
Public Static Method,"org.apache.commons.exec.util.StringUtils.quoteArgument",2,6,,
Public Static Method,"org.apache.commons.exec.util.StringUtils.split",1,2,,
Public Static Method,"org.apache.commons.exec.util.StringUtils.stringSubstitution",6,14,,
Public Static Method,"org.apache.commons.exec.util.StringUtils.toString",2,3,,
File,"pmd.xml",0,0,0,0
File,"pom.xml",0,0,0,0
File,"site.xml",0,0,0,0
File,"src.xml",0,0,0,0
File,"testmatrix.xml",0,0,0,0
